HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.page1_url,Input.page2_url,Input.page3_url,Input.page4_url,Input.page5_url,Input.page6_url,Input.page7_url,Input.page8_url,Answer.choice1,Answer.choice2,Answer.choice3,Answer.choice4,Answer.choose1reason,Answer.choose2reason,Answer.choose3reason,Approve,Reject
3HA5ODM5KB04MNGNRGZH1Z7HI78VS2,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:21 PDT 2017,8,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:09 PDT 2017,,,3NG53N1RLXRBK32CH8PF30EIL0TP81,A2KSS1DYSYGW2S,Rejected,Sun Apr 09 11:57:51 PDT 2017,Sun Apr 09 12:02:22 PDT 2017,Wed Apr 12 12:02:22 PDT 2017,,Mon Apr 10 13:19:21 PDT 2017,(result 4) one of your selection is not about the specified query shown at the beginning of the survey,271,0% (0/1),0% (0/1),0% (0/0),Socrates,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ iraq war.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Socrates.html,Result 2,Result 4,equally good,Result 8,I like that it shows the real socrates and not some music artst.,"It has more real life options, not some music artist stuff..","They look like the same.|The search term is socrates, not philosophy, and the right one shows what is searched for.",,
3HA5ODM5KB04MNGNRGZH1Z7HI78VS2,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:21 PDT 2017,8,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:09 PDT 2017,,,3R2UR8A0ICOJE4RJAGOSUZQL2ENOXS,A3DYJVPK2MRTU1,Approved,Fri Apr 14 13:06:59 PDT 2017,Fri Apr 14 13:10:55 PDT 2017,Mon Apr 17 13:10:55 PDT 2017,Sun Apr 16 15:22:10 PDT 2017,,,236,100% (6/6),100% (6/6),0% (0/0),Socrates,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ iraq war.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Socrates.html,Result 2,Result 3,equally good,equally good,The left result references a TV show; that wasn't specified in the search and shouldn't come first,The right result is irrelevant.,"They are the same|The pictures on the right aren't necessary, but they don't hurt either.",,
3HA5ODM5KB04MNGNRGZH1Z7HI78VS2,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:21 PDT 2017,8,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:09 PDT 2017,,,3WRFBPLXRCWPGLKTPCHR8U1C5XRN3Y,A1CBGORBVB8A44,Rejected,Fri Apr 07 17:52:00 PDT 2017,Fri Apr 07 17:52:38 PDT 2017,Mon Apr 10 17:52:38 PDT 2017,,Sat Apr 08 12:44:39 PDT 2017,(result 4) one of your selection is not about the specified query shown at the beginning of the survey,38,50% (2/4),50% (2/4),0% (0/0),Socrates,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ iraq war.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Socrates.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Socrates.html,Result 1,Result 4,Result 6,Result 8,{},{},|,,
3HEA4ZVWVEUMIR3X9T4W4Q3QRZZ554,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:10 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:01 PDT 2017,,,3QAVNHZ3EOCZC6GTMEGMIABT6JRAL1,A3LN4KALC95O1E,Approved,Tue Apr 11 23:27:24 PDT 2017,Tue Apr 11 23:44:44 PDT 2017,Fri Apr 14 23:44:44 PDT 2017,Thu Apr 13 09:05:56 PDT 2017,Thu Apr 13 08:46:11 PDT 2017,,1040,51% (140/277),51% (140/277),0% (0/0),michael jackson photo,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ michael jackson photo.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ michael jackson photo.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ ginger.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ michael jackson photo.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ michael jackson photo.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ michael jackson photo.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ michael jackson photo.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ michael jackson photo.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3HEADTGN2Q0SL8GACRZCBP2LW5PVRE,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:21 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:07 PDT 2017,,,3B2X28YI3YNMCVIE5OAGO2D2Y6OB6Q,A3LN4KALC95O1E,Rejected,Tue Apr 11 23:54:01 PDT 2017,Tue Apr 11 23:56:16 PDT 2017,Fri Apr 14 23:56:16 PDT 2017,,Thu Apr 13 08:47:18 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,135,51% (140/277),51% (140/277),0% (0/0),warner brothers,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ digital art.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ warner brothers.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3HRWUH63QVAQ8G93DT0IY73CIKZ5NU,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:24 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:09 PDT 2017,,,3634BBTX0Q2SIWPVCR514VUSMV9FI4,A3LN4KALC95O1E,Rejected,Tue Apr 11 23:23:22 PDT 2017,Tue Apr 11 23:26:09 PDT 2017,Fri Apr 14 23:26:09 PDT 2017,,Thu Apr 13 08:48:09 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,167,51% (140/277),51% (140/277),0% (0/0),Santa Claus,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ drawings of flowers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Santa Claus.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3HRWUH63QVAQ8G93DT0IY73CIKZ5NU,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:24 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:09 PDT 2017,,,3LUY3GC63187KPXT73X9P0INAFSP7H,AQ07VGUPLAGEU,Approved,Fri Apr 07 21:56:58 PDT 2017,Fri Apr 07 21:57:06 PDT 2017,Mon Apr 10 21:57:06 PDT 2017,Sat Apr 08 12:44:43 PDT 2017,,,8,61% (65/107),61% (65/107),0% (0/0),Santa Claus,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ drawings of flowers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Santa Claus.html,Result 2,Result 3,Result 6,Result 8,{},{},|,,
3HRWUH63QVAQ8G93DT0IY73CIKZ5NU,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:24 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:09 PDT 2017,,,3PMBY0YE29BS4JCIHV9NJWAM6M2C93,A1XUSZO9R6ML50,Rejected,Fri Apr 07 22:36:15 PDT 2017,Fri Apr 07 22:40:08 PDT 2017,Mon Apr 10 22:40:08 PDT 2017,,Sat Apr 08 12:44:43 PDT 2017,(result 4) one of your selection is not about the specified query shown at the beginning of the survey,233,0% (0/2),0% (0/2),0% (0/0),Santa Claus,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ drawings of flowers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ Santa Claus.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Santa Claus.html,Result 1,Result 4,Result 5,Result 7,Left result related Santa to Christmas,Right result displayed a more specific result,"Left result related Santa to Christmas, while right result showed tourism info|Left result related Santa to Christmas, right result was irrelevant to Santa",,
3HUR21WDDVXTMYXRQ1SO76S3F3CXYL,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:52 PDT 2017,,,36ZN444YTT6MO92OBUORRP36EPSOID,A24JZ4V4TBYEVI,Approved,Fri Apr 07 17:28:00 PDT 2017,Fri Apr 07 17:30:30 PDT 2017,Mon Apr 10 17:30:30 PDT 2017,Sat Apr 08 12:44:48 PDT 2017,,,150,100% (1/1),100% (1/1),0% (0/0),run faster,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,Result 1,Result 3,Result 6,equally good,The visuals are much more appealing,Better information shown,The left has nothing related to running faster |Both show similar things that are equally helpful,,
3HUR21WDDVXTMYXRQ1SO76S3F3CXYL,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:52 PDT 2017,,,3HWRJOOET7AP6WSVMSF9QFFFJM6SEP,A2LD0G04R6MNX7,Rejected,Sat Apr 08 00:13:08 PDT 2017,Sat Apr 08 00:19:16 PDT 2017,Tue Apr 11 00:19:16 PDT 2017,,Sat Apr 08 12:44:48 PDT 2017,(result 5) one of your selection is not about the specified query shown at the beginning of the survey,368,57% (29/51),57% (29/51),0% (0/0),run faster,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,Result 2,Result 3,Result 5,Result 8,More Relevant,More Relevant,More Relevant|More Relevant,,
3HUR21WDDVXTMYXRQ1SO76S3F3CXYL,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:52 PDT 2017,,,3JWH6J9I9ULUJGO645WXQDZOTP4BND,ASA8VDVY04TF0,Approved,Fri Apr 07 17:46:42 PDT 2017,Fri Apr 07 17:48:53 PDT 2017,Mon Apr 10 17:48:53 PDT 2017,Sat Apr 08 12:44:48 PDT 2017,,,131,100% (1/1),100% (1/1),0% (0/0),run faster,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,Result 2,Result 3,Result 6,Result 7,{},{},|,,
3HUR21WDDVXTMYXRQ1SO76S3F3CXYL,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:52 PDT 2017,,,3K772S5NPAJ0GNEFBY3AM18DAHHHEX,A3LN4KALC95O1E,Rejected,Tue Apr 11 23:59:58 PDT 2017,Wed Apr 12 00:06:38 PDT 2017,Sat Apr 15 00:06:38 PDT 2017,,Thu Apr 13 08:49:18 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,400,51% (140/277),51% (140/277),0% (0/0),run faster,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ spirit.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ run faster.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ run faster.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
